Дата      ;Расход    ;
10.10.2002;  6240.000;
11.10.2002;  6490.000;
12.10.2002;  6770.000;
13.10.2002;  6930.000;
14.10.2002;  7090.000;
15.10.2002;  7170.000;
16.10.2002;  7170.000;
17.10.2002;  7250.000;
18.10.2002;  7280.000;
19.10.2002;  7380.000;
20.10.2002;  7200.000;
21.10.2002;  7040.000;
22.10.2002;  6830.000;
23.10.2002;  6640.000;
24.10.2002;  6330.000;
25.10.2002;  6120.000;
26.10.2002;  5900.000;
27.10.2002;  5750.000;
28.10.2002;  5700.000;
29.10.2002;  5510.000;
30.10.2002;  5350.000;
01.11.2002;  4950.000;
02.11.2002;  4840.000;
03.11.2002;  4700.000;
04.11.2002;  4410.000;
05.11.2002;  4090.000;
06.11.2002;  3840.000;
07.11.2002;  3620.000;
08.11.2002;  3440.000;
09.11.2002;  3000.000;
10.11.2002;  2470.000;
11.11.2002;  2270.000;
12.11.2002;  1650.000;
13.11.2002;  1240.000;
14.11.2002;  1150.000;
15.11.2002;   991.000;
16.11.2002;   805.000;
17.11.2002;   746.000;
18.11.2002;   782.000;
19.11.2002;   818.000;
20.11.2002;   854.000;
21.11.2002;   890.000;
22.11.2002;   926.000;
23.11.2002;   962.000;
24.11.2002;   998.000;
25.11.2002;  1030.000;
26.11.2002;  1070.000;
27.11.2002;  1110.000;
28.11.2002;  1140.000;
29.11.2002;  1180.000;
30.11.2002;  1210.000;
01.12.2002;  1250.000;
02.12.2002;  1290.000;
03.12.2002;  1320.000;
04.12.2002;  1360.000;
05.12.2002;  1390.000;
06.12.2002;  1430.000;
07.12.2002;  1420.000;
08.12.2002;  1400.000;
09.12.2002;  1390.000;
10.12.2002;  1380.000;
11.12.2002;  1370.000;
12.12.2002;  1350.000;
13.12.2002;  1340.000;
14.12.2002;  1330.000;
15.12.2002;  1310.000;
16.12.2002;  1300.000;
17.12.2002;  1290.000;
18.12.2002;  1280.000;
19.12.2002;  1260.000;
20.12.2002;  1250.000;
21.12.2002;  1240.000;
22.12.2002;  1220.000;
23.12.2002;  1210.000;
24.12.2002;  1200.000;
25.12.2002;  1180.000;
26.12.2002;  1170.000;
27.12.2002;  1160.000;
28.12.2002;  1150.000;
29.12.2002;  1140.000;
30.12.2002;  1130.000;
01.01.2003;  1110.000;
02.01.2003;  1100.000;
03.01.2003;  1090.000;
04.01.2003;  1070.000;
05.01.2003;  1060.000;
06.01.2003;  1050.000;
07.01.2003;  1040.000;
08.01.2003;  1030.000;
09.01.2003;  1020.000;
10.01.2003;  1010.000;
11.01.2003;  1020.000;
12.01.2003;  1030.000;
13.01.2003;  1030.000;
14.01.2003;  1040.000;
15.01.2003;  1050.000;
16.01.2003;  1060.000;
17.01.2003;  1070.000;
18.01.2003;  1070.000;
19.01.2003;  1080.000;
20.01.2003;  1090.000;
21.01.2003;  1100.000;
22.01.2003;  1100.000;
23.01.2003;  1110.000;
24.01.2003;  1120.000;
25.01.2003;  1100.000;
26.01.2003;  1090.000;
27.01.2003;  1070.000;
28.01.2003;  1050.000;
29.01.2003;  1040.000;
30.01.2003;  1020.000;
01.02.2003;   988.000;
02.02.2003;   972.000;
03.02.2003;   955.000;
04.02.2003;   939.000;
05.02.2003;   922.000;
06.02.2003;   906.000;
07.02.2003;   889.000;
08.02.2003;   898.000;
09.02.2003;   906.000;
10.02.2003;   915.000;
11.02.2003;   924.000;
12.02.2003;   932.000;
13.02.2003;   941.000;
14.02.2003;   949.000;
15.02.2003;   958.000;
16.02.2003;   967.000;
17.02.2003;   975.000;
18.02.2003;   984.000;
19.02.2003;   993.000;
20.02.2003;  1000.000;
21.02.2003;  1010.000;
22.02.2003;  1020.000;
23.02.2003;  1030.000;
24.02.2003;  1040.000;
25.02.2003;  1050.000;
26.02.2003;  1060.000;
27.02.2003;  1070.000;
28.02.2003;  1080.000;
29.02.2003;          ;
30.02.2003;          ;
01.03.2003;  1090.000;
02.03.2003;  1100.000;
03.03.2003;  1110.000;
04.03.2003;  1120.000;
05.03.2003;  1130.000;
06.03.2003;  1140.000;
07.03.2003;  1140.000;
08.03.2003;  1140.000;
09.03.2003;  1130.000;
10.03.2003;  1130.000;
11.03.2003;  1130.000;
12.03.2003;  1130.000;
13.03.2003;  1120.000;
14.03.2003;  1120.000;
15.03.2003;  1120.000;
16.03.2003;  1120.000;
17.03.2003;  1110.000;
18.03.2003;  1110.000;
19.03.2003;  1120.000;
20.03.2003;  1120.000;
21.03.2003;  1130.000;
22.03.2003;  1130.000;
23.03.2003;  1140.000;
24.03.2003;  1140.000;
25.03.2003;  1150.000;
26.03.2003;  1150.000;
27.03.2003;  1160.000;
28.03.2003;  1160.000;
29.03.2003;  1160.000;
30.03.2003;  1220.000;
01.04.2003;  1330.000;
02.04.2003;  1360.000;
03.04.2003;  1440.000;
04.04.2003;  1480.000;
05.04.2003;  1560.000;
06.04.2003;  1660.000;
07.04.2003;  1760.000;
08.04.2003;  1850.000;
09.04.2003;  1940.000;
10.04.2003;  2040.000;
11.04.2003;  2150.000;
12.04.2003;  2260.000;
13.04.2003;  2570.000;
14.04.2003;  2890.000;
15.04.2003;  3810.000;
16.04.2003;  5520.000;
17.04.2003;  6650.000;
18.04.2003;  7530.000;
19.04.2003;  7530.000;
20.04.2003;  6940.000;
21.04.2003;  6140.000;
22.04.2003;  5950.000;
23.04.2003;  5740.000;
24.04.2003;  5760.000;
25.04.2003;  6040.000;
26.04.2003;  6570.000;
27.04.2003;  6710.000;
28.04.2003;  6590.000;
29.04.2003;  6300.000;
30.04.2003;  6040.000;
01.05.2003;  5760.000;
02.05.2003;  5670.000;
03.05.2003;  5560.000;
04.05.2003;  5450.000;
05.05.2003;  5340.000;
06.05.2003;  5280.000;
07.05.2003;  5250.000;
08.05.2003;  5170.000;
09.05.2003;  5100.000;
10.05.2003;  5010.000;
11.05.2003;  5080.000;
12.05.2003;  4920.000;
13.05.2003;  4800.000;
14.05.2003;  4650.000;
15.05.2003;  4540.000;
16.05.2003;  4520.000;
17.05.2003;  4610.000;
18.05.2003;  4610.000;
19.05.2003;  4520.000;
20.05.2003;  4400.000;
21.05.2003;  4250.000;
22.05.2003;  4120.000;
23.05.2003;  4000.000;
24.05.2003;  3860.000;
25.05.2003;  3770.000;
26.05.2003;  3750.000;
27.05.2003;  3750.000;
28.05.2003;  3690.000;
29.05.2003;  3710.000;
30.05.2003;  3730.000;
01.06.2003;  3860.000;
02.06.2003;  4630.000;
03.06.2003;  5540.000;
04.06.2003;  6160.000;
05.06.2003;  6610.000;
06.06.2003;  7480.000;
07.06.2003;  8260.000;
08.06.2003;  8490.000;
09.06.2003;  8180.000;
10.06.2003;  7610.000;
11.06.2003;  7130.000;
12.06.2003;  6930.000;
13.06.2003;  6910.000;
14.06.2003;  6830.000;
15.06.2003;  6610.000;
16.06.2003;  6470.000;
17.06.2003;  6450.000;
18.06.2003;  6210.000;
19.06.2003;  5850.000;
20.06.2003;  5650.000;
21.06.2003;  5780.000;
22.06.2003;  6040.000;
23.06.2003;  6250.000;
24.06.2003;  6300.000;
25.06.2003;  6230.000;
26.06.2003;  6020.000;
27.06.2003;  5810.000;
28.06.2003;  5630.000;
29.06.2003;  5630.000;
30.06.2003;  5850.000;
01.07.2003;  5970.000;
02.07.2003;  6110.000;
03.07.2003;  6330.000;
04.07.2003;  6540.000;
05.07.2003;  6590.000;
06.07.2003;  6640.000;
07.07.2003;  6610.000;
08.07.2003;  6570.000;
09.07.2003;  6520.000;
10.07.2003;  6760.000;
11.07.2003;  7710.000;
12.07.2003;  9360.000;
13.07.2003; 10800.000;
14.07.2003; 12200.000;
15.07.2003; 13300.000;
16.07.2003; 14300.000;
17.07.2003; 15100.000;
18.07.2003; 15700.000;
19.07.2003; 16200.000;
20.07.2003; 16700.000;
21.07.2003; 16800.000;
22.07.2003; 16500.000;
23.07.2003; 16000.000;
24.07.2003; 15400.000;
25.07.2003; 14800.000;
26.07.2003; 14100.000;
27.07.2003; 13800.000;
28.07.2003; 13600.000;
29.07.2003; 13600.000;
30.07.2003; 13500.000;
01.08.2003; 13000.000;
02.08.2003; 12600.000;
03.08.2003; 12100.000;
04.08.2003; 12000.000;
05.08.2003; 11800.000;
06.08.2003; 11700.000;
07.08.2003; 11900.000;
08.08.2003; 12400.000;
09.08.2003; 13400.000;
10.08.2003; 14800.000;
11.08.2003; 16100.000;
12.08.2003; 17200.000;
13.08.2003; 18200.000;
14.08.2003; 19200.000;
15.08.2003; 20200.000;
16.08.2003; 20800.000;
17.08.2003; 21200.000;
18.08.2003; 21400.000;
19.08.2003; 21500.000;
20.08.2003; 21400.000;
21.08.2003; 21100.000;
22.08.2003; 20600.000;
23.08.2003; 20000.000;
24.08.2003; 19500.000;
25.08.2003; 19200.000;
26.08.2003; 19200.000;
27.08.2003; 19400.000;
28.08.2003; 19700.000;
29.08.2003; 20100.000;
30.08.2003; 20300.000;
01.09.2003; 20700.000;
02.09.2003; 21000.000;
03.09.2003; 21200.000;
04.09.2003; 21300.000;
05.09.2003; 21500.000;
06.09.2003; 21500.000;
07.09.2003; 21600.000;
08.09.2003; 21500.000;
09.09.2003; 21300.000;
10.09.2003; 21000.000;
11.09.2003; 21200.000;
12.09.2003; 21100.000;
13.09.2003; 20900.000;
14.09.2003; 20800.000;
15.09.2003; 20600.000;
16.09.2003; 20200.000;
17.09.2003; 20000.000;
18.09.2003; 19400.000;
19.09.2003; 18800.000;
20.09.2003; 18100.000;
21.09.2003; 17800.000;
22.09.2003; 17700.000;
23.09.2003; 17500.000;
24.09.2003; 17500.000;
25.09.2003; 17500.000;
26.09.2003; 17300.000;
27.09.2003; 17100.000;
28.09.2003; 16900.000;
29.09.2003; 16700.000;
30.09.2003; 16700.000;
01.10.2003; 16700.000;
02.10.2003; 16900.000;
03.10.2003; 17200.000;
04.10.2003; 17400.000;
05.10.2003; 17200.000;
06.10.2003; 16800.000;
07.10.2003; 16300.000;
08.10.2003; 15700.000;
09.10.2003; 15200.000;
10.10.2003; 14800.000;
11.10.2003; 14100.000;
12.10.2003; 13400.000;
13.10.2003; 12900.000;
14.10.2003; 12400.000;
15.10.2003; 11900.000;
16.10.2003; 11500.000;
17.10.2003; 11200.000;
18.10.2003; 11000.000;
19.10.2003; 10800.000;
20.10.2003; 10400.000;
21.10.2003; 10100.000;
22.10.2003;  9970.000;
23.10.2003;  9900.000;
24.10.2003;  9840.000;
25.10.2003;  9580.000;
26.10.2003;  9450.000;
27.10.2003;  9330.000;
28.10.2003;  9260.000;
29.10.2003;  9140.000;
30.10.2003;  9050.000;
01.11.2003;  8770.000;
02.11.2003;  8690.000;
03.11.2003;  8600.000;
04.11.2003;  8520.000;
05.11.2003;  7770.000;
06.11.2003;  7160.000;
07.11.2003;  6490.000;
08.11.2003;  6020.000;
09.11.2003;  5760.000;
10.11.2003;  5550.000;
11.11.2003;  5340.000;
12.11.2003;  4990.000;
13.11.2003;  4520.000;
14.11.2003;  4050.000;
15.11.2003;  3630.000;
16.11.2003;  3350.000;
17.11.2003;  2920.000;
18.11.2003;  2590.000;
19.11.2003;  2360.000;
20.11.2003;  2210.000;
21.11.2003;  2060.000;
22.11.2003;  1860.000;
23.11.2003;  1760.000;
24.11.2003;  1540.000;
25.11.2003;  1570.000;
26.11.2003;  1600.000;
27.11.2003;  1630.000;
28.11.2003;  1660.000;
29.11.2003;  1700.000;
30.11.2003;  1730.000;
01.12.2003;  1760.000;
02.12.2003;  1790.000;
03.12.2003;  1820.000;
04.12.2003;  1850.000;
05.12.2003;  1890.000;
06.12.2003;  1940.000;
07.12.2003;  1980.000;
08.12.2003;  2020.000;
09.12.2003;  2070.000;
10.12.2003;  2110.000;
11.12.2003;  2150.000;
12.12.2003;  2200.000;
13.12.2003;  2240.000;
14.12.2003;  2280.000;
15.12.2003;  2330.000;
16.12.2003;  2370.000;
17.12.2003;  2410.000;
18.12.2003;  2460.000;
19.12.2003;  2500.000;
20.12.2003;  2540.000;
21.12.2003;  2590.000;
22.12.2003;  2630.000;
23.12.2003;  2670.000;
24.12.2003;  2720.000;
25.12.2003;  2760.000;
26.12.2003;  2750.000;
27.12.2003;  2740.000;
28.12.2003;  2730.000;
29.12.2003;  2720.000;
30.12.2003;  2710.000;
01.01.2004;  2690.000;
02.01.2004;  2680.000;
03.01.2004;  2670.000;
04.01.2004;  2670.000;
05.01.2004;  2660.000;
06.01.2004;  2650.000;
07.01.2004;  2640.000;
08.01.2004;  2630.000;
09.01.2004;  2620.000;
10.01.2004;  2610.000;
11.01.2004;  2600.000;
12.01.2004;  2590.000;
13.01.2004;  2580.000;
14.01.2004;  2570.000;
15.01.2004;  2530.000;
16.01.2004;  2490.000;
17.01.2004;  2450.000;
18.01.2004;  2400.000;
19.01.2004;  2360.000;
20.01.2004;  2320.000;
21.01.2004;  2280.000;
22.01.2004;  2240.000;
23.01.2004;  2200.000;
24.01.2004;  2160.000;
25.01.2004;  2110.000;
26.01.2004;  2070.000;
27.01.2004;  2030.000;
28.01.2004;  2010.000;
29.01.2004;  1990.000;
30.01.2004;  1970.000;
01.02.2004;  1940.000;
02.02.2004;  1920.000;
03.02.2004;  1900.000;
04.02.2004;  1880.000;
05.02.2004;  1860.000;
06.02.2004;  1850.000;
07.02.2004;  1830.000;
08.02.2004;  1810.000;
09.02.2004;  1790.000;
10.02.2004;  1780.000;
11.02.2004;  1780.000;
12.02.2004;  1770.000;
13.02.2004;  1760.000;
14.02.2004;  1750.000;
15.02.2004;  1750.000;
16.02.2004;  1740.000;
17.02.2004;  1730.000;
18.02.2004;  1720.000;
19.02.2004;  1720.000;
20.02.2004;  1710.000;
21.02.2004;  1700.000;
22.02.2004;  1690.000;
23.02.2004;  1690.000;
24.02.2004;  1680.000;
25.02.2004;  1680.000;
26.02.2004;  1680.000;
27.02.2004;  1680.000;
28.02.2004;  1690.000;
29.02.2004;  1690.000;
30.02.2004;          ;
01.03.2004;  1690.000;
02.03.2004;  1690.000;
03.03.2004;  1690.000;
04.03.2004;  1690.000;
05.03.2004;  1690.000;
06.03.2004;  1700.000;
07.03.2004;  1700.000;
08.03.2004;  1700.000;
09.03.2004;  1700.000;
10.03.2004;  1700.000;
11.03.2004;  1710.000;
12.03.2004;  1710.000;
13.03.2004;  1710.000;
14.03.2004;  1710.000;
15.03.2004;  1720.000;
16.03.2004;  1720.000;
17.03.2004;  1720.000;
18.03.2004;  1720.000;
19.03.2004;  1720.000;
20.03.2004;  1730.000;
21.03.2004;  1730.000;
22.03.2004;  1730.000;
23.03.2004;  1720.000;
24.03.2004;  1710.000;
25.03.2004;  1710.000;
26.03.2004;  1690.000;
27.03.2004;  1710.000;
28.03.2004;  1730.000;
29.03.2004;  1790.000;
30.03.2004;  1830.000;
01.04.2004;  1920.000;
02.04.2004;  2010.000;
03.04.2004;  2170.000;
04.04.2004;  2280.000;
05.04.2004;  2370.000;
06.04.2004;  2510.000;
07.04.2004;  2680.000;
08.04.2004;  2820.000;
09.04.2004;  3080.000;
10.04.2004;  3340.000;
11.04.2004;  3600.000;
12.04.2004;  3860.000;
13.04.2004;  4440.000;
14.04.2004;  5290.000;
15.04.2004;  6510.000;
16.04.2004;  8110.000;
17.04.2004;  9800.000;
18.04.2004;  9900.000;
19.04.2004;  8740.000;
20.04.2004;  8380.000;
21.04.2004;  8600.000;
22.04.2004;  8900.000;
23.04.2004; 10800.000;
24.04.2004;  9360.000;
25.04.2004;  8790.000;
26.04.2004;  8690.000;
27.04.2004;  8940.000;
28.04.2004;  9030.000;
29.04.2004;  9320.000;
30.04.2004;  9350.000;
01.05.2004;  9280.000;
02.05.2004;  9450.000;
03.05.2004;  9820.000;
04.05.2004; 10100.000;
05.05.2004; 10500.000;
06.05.2004; 10600.000;
07.05.2004; 11200.000;
08.05.2004; 12000.000;
09.05.2004; 12800.000;
10.05.2004; 13800.000;
11.05.2004; 14100.000;
12.05.2004; 14800.000;
13.05.2004; 15400.000;
14.05.2004; 15900.000;
15.05.2004; 16700.000;
16.05.2004; 17200.000;
17.05.2004; 17700.000;
18.05.2004; 18600.000;
19.05.2004; 19200.000;
20.05.2004; 19800.000;
21.05.2004; 20300.000;
22.05.2004; 20700.000;
23.05.2004; 21000.000;
24.05.2004; 21600.000;
25.05.2004; 22100.000;
26.05.2004; 22600.000;
27.05.2004; 22900.000;
28.05.2004; 23400.000;
29.05.2004; 23800.000;
30.05.2004; 23700.000;
01.06.2004; 24300.000;
02.06.2004; 24200.000;
03.06.2004; 24300.000;
04.06.2004; 24300.000;
05.06.2004; 24600.000;
06.06.2004; 24700.000;
07.06.2004; 24600.000;
08.06.2004; 24200.000;
09.06.2004; 23700.000;
10.06.2004; 22700.000;
11.06.2004; 21900.000;
12.06.2004; 20900.000;
13.06.2004; 19600.000;
14.06.2004; 18100.000;
15.06.2004; 16700.000;
16.06.2004; 15400.000;
17.06.2004; 14400.000;
18.06.2004; 13600.000;
19.06.2004; 13200.000;
20.06.2004; 12600.000;
21.06.2004; 12000.000;
22.06.2004; 11200.000;
23.06.2004; 10500.000;
24.06.2004; 10200.000;
25.06.2004; 10300.000;
26.06.2004; 10800.000;
27.06.2004; 11200.000;
28.06.2004; 11200.000;
29.06.2004; 10800.000;
30.06.2004; 10200.000;
01.07.2004;  9920.000;
02.07.2004;  9920.000;
03.07.2004; 10200.000;
04.07.2004; 10400.000;
05.07.2004; 10700.000;
06.07.2004; 10700.000;
07.07.2004; 10600.000;
08.07.2004; 10200.000;
09.07.2004;  9890.000;
10.07.2004;  9650.000;
11.07.2004;  9450.000;
12.07.2004;  9320.000;
13.07.2004;  9190.000;
14.07.2004;  8970.000;
15.07.2004;  8840.000;
16.07.2004;  8710.000;
17.07.2004;  8590.000;
18.07.2004;  8470.000;
19.07.2004;  8320.000;
20.07.2004;  8380.000;
21.07.2004;  8320.000;
22.07.2004;  8530.000;
23.07.2004;  9280.000;
24.07.2004; 10400.000;
25.07.2004; 11400.000;
26.07.2004; 12000.000;
27.07.2004; 12500.000;
28.07.2004; 13000.000;
29.07.2004; 13400.000;
30.07.2004; 13900.000;
01.08.2004; 14400.000;
02.08.2004; 13900.000;
03.08.2004; 13200.000;
04.08.2004; 12600.000;
05.08.2004; 12200.000;
06.08.2004; 11900.000;
07.08.2004; 11700.000;
08.08.2004; 11400.000;
09.08.2004; 11000.000;
10.08.2004; 11000.000;
11.08.2004; 11600.000;
12.08.2004; 12600.000;
13.08.2004; 13500.000;
14.08.2004; 14400.000;
15.08.2004; 14400.000;
16.08.2004; 14200.000;
17.08.2004; 13900.000;
18.08.2004; 13400.000;
19.08.2004; 13000.000;
20.08.2004; 12600.000;
21.08.2004; 12300.000;
22.08.2004; 12000.000;
23.08.2004; 11800.000;
24.08.2004; 11600.000;
25.08.2004; 11300.000;
26.08.2004; 10800.000;
27.08.2004; 10200.000;
28.08.2004;  9480.000;
29.08.2004;  8750.000;
30.08.2004;  8140.000;
01.09.2004;  7200.000;
02.09.2004;  6950.000;
03.09.2004;  6640.000;
04.09.2004;  6500.000;
05.09.2004;  6560.000;
06.09.2004;  6700.000;
07.09.2004;  6810.000;
08.09.2004;  6970.000;
09.09.2004;  7090.000;
10.09.2004;  7520.000;
11.09.2004;  8110.000;
12.09.2004;  8650.000;
13.09.2004;  9220.000;
14.09.2004;  9550.000;
15.09.2004;  9590.000;
16.09.2004;  9450.000;
17.09.2004;  9190.000;
18.09.2004;  8870.000;
19.09.2004;  8590.000;
20.09.2004;  8290.000;
21.09.2004;  7960.000;
22.09.2004;  7840.000;
23.09.2004;  7750.000;
24.09.2004;  7670.000;
25.09.2004;  7610.000;
26.09.2004;  7580.000;
27.09.2004;  7670.000;
28.09.2004;  7610.000;
29.09.2004;  7520.000;
30.09.2004;  7370.000;
01.10.2004;  7400.000;
02.10.2004;  7580.000;
03.10.2004;  7750.000;
04.10.2004;  7780.000;
05.10.2004;  7810.000;
06.10.2004;  7750.000;
07.10.2004;  7700.000;
08.10.2004;  7580.000;
09.10.2004;  7490.000;
10.10.2004;  7550.000;
11.10.2004;  7640.000;
12.10.2004;  7730.000;
13.10.2004;  7700.000;
14.10.2004;  7520.000;
15.10.2004;  7170.000;
16.10.2004;  6920.000;
17.10.2004;  6670.000;
18.10.2004;  6590.000;
19.10.2004;  6560.000;
20.10.2004;  6590.000;
21.10.2004;  6590.000;
22.10.2004;  6560.000;
23.10.2004;  6450.000;
24.10.2004;  6340.000;
25.10.2004;  6260.000;
26.10.2004;  6020.000;
27.10.2004;  5950.000;
28.10.2004;  5890.000;
29.10.2004;  5820.000;
30.10.2004;  5700.000;
01.11.2004;  5290.000;
02.11.2004;  5180.000;
03.11.2004;  5090.000;
04.11.2004;  4910.000;
05.11.2004;  4680.000;
06.11.2004;  4620.000;
07.11.2004;  4480.000;
08.11.2004;  4430.000;
09.11.2004;  4380.000;
10.11.2004;  4390.000;
11.11.2004;  4360.000;
12.11.2004;  4130.000;
13.11.2004;  3850.000;
14.11.2004;  3740.000;
15.11.2004;  3680.000;
16.11.2004;  3500.000;
17.11.2004;  3250.000;
18.11.2004;  3090.000;
19.11.2004;  2950.000;
20.11.2004;  2610.000;
21.11.2004;  2230.000;
22.11.2004;  1840.000;
23.11.2004;  1510.000;
24.11.2004;  1220.000;
25.11.2004;  1200.000;
26.11.2004;  1090.000;
27.11.2004;   992.000;
28.11.2004;   924.000;
29.11.2004;   851.000;
30.11.2004;   675.000;
01.12.2004;   718.000;
02.12.2004;   761.000;
03.12.2004;   803.000;
04.12.2004;   846.000;
05.12.2004;   889.000;
06.12.2004;   932.000;
07.12.2004;   975.000;
08.12.2004;  1020.000;
09.12.2004;  1060.000;
10.12.2004;  1100.000;
11.12.2004;  1150.000;
12.12.2004;  1190.000;
13.12.2004;  1230.000;
14.12.2004;  1270.000;
15.12.2004;  1320.000;
16.12.2004;  1360.000;
17.12.2004;  1400.000;
18.12.2004;  1450.000;
19.12.2004;  1490.000;
20.12.2004;  1530.000;
21.12.2004;  1570.000;
22.12.2004;  1620.000;
23.12.2004;  1660.000;
24.12.2004;  1700.000;
25.12.2004;  1750.000;
26.12.2004;  1790.000;
27.12.2004;  1830.000;
28.12.2004;  1810.000;
29.12.2004;  1790.000;
30.12.2004;  1760.000;
01.01.2005;  1720.000;
02.01.2005;  1700.000;
03.01.2005;  1670.000;
04.01.2005;  1650.000;
05.01.2005;  1630.000;
06.01.2005;  1610.000;
07.01.2005;  1580.000;
08.01.2005;  1560.000;
09.01.2005;  1540.000;
10.01.2005;  1520.000;
11.01.2005;  1490.000;
12.01.2005;  1470.000;
13.01.2005;  1460.000;
14.01.2005;  1450.000;
15.01.2005;  1440.000;
16.01.2005;  1430.000;
17.01.2005;  1430.000;
18.01.2005;  1420.000;
19.01.2005;  1410.000;
20.01.2005;  1400.000;
21.01.2005;  1390.000;
22.01.2005;  1380.000;
23.01.2005;  1370.000;
24.01.2005;  1360.000;
25.01.2005;  1350.000;
26.01.2005;  1340.000;
27.01.2005;  1340.000;
28.01.2005;  1330.000;
29.01.2005;  1320.000;
30.01.2005;  1310.000;
01.02.2005;  1300.000;
02.02.2005;  1290.000;
03.02.2005;  1290.000;
04.02.2005;  1280.000;
05.02.2005;  1280.000;
06.02.2005;  1280.000;
07.02.2005;  1270.000;
08.02.2005;  1270.000;
09.02.2005;  1260.000;
10.02.2005;  1260.000;
11.02.2005;  1250.000;
12.02.2005;  1250.000;
13.02.2005;  1250.000;
14.02.2005;  1240.000;
15.02.2005;  1240.000;
16.02.2005;  1230.000;
17.02.2005;  1230.000;
18.02.2005;  1240.000;
19.02.2005;  1260.000;
20.02.2005;  1270.000;
21.02.2005;  1280.000;
22.02.2005;  1290.000;
23.02.2005;  1310.000;
24.02.2005;  1320.000;
25.02.2005;  1330.000;
26.02.2005;  1340.000;
27.02.2005;  1360.000;
28.02.2005;  1370.000;
29.02.2005;          ;
30.02.2005;          ;
01.03.2005;  1380.000;
02.03.2005;  1380.000;
03.03.2005;  1390.000;
04.03.2005;  1390.000;
05.03.2005;  1400.000;
06.03.2005;  1400.000;
07.03.2005;  1400.000;
08.03.2005;  1410.000;
09.03.2005;  1410.000;
10.03.2005;  1410.000;
11.03.2005;  1420.000;
12.03.2005;  1420.000;
13.03.2005;  1430.000;
14.03.2005;  1430.000;
15.03.2005;  1430.000;
16.03.2005;  1440.000;
17.03.2005;  1440.000;
18.03.2005;  1440.000;
19.03.2005;  1450.000;
20.03.2005;  1450.000;
21.03.2005;  1450.000;
22.03.2005;  1460.000;
23.03.2005;  1460.000;
24.03.2005;  1460.000;
25.03.2005;  1470.000;
26.03.2005;  1470.000;
27.03.2005;  1470.000;
28.03.2005;  1480.000;
29.03.2005;  1480.000;
30.03.2005;  1480.000;
01.04.2005;  1490.000;
02.04.2005;  1520.000;
03.04.2005;  1560.000;
04.04.2005;  1590.000;
05.04.2005;  1630.000;
06.04.2005;  1670.000;
07.04.2005;  1760.000;
08.04.2005;  1810.000;
09.04.2005;  1830.000;
10.04.2005;  1930.000;
11.04.2005;  1980.000;
12.04.2005;  2110.000;
13.04.2005;  2230.000;
14.04.2005;  2360.000;
15.04.2005;  2470.000;
16.04.2005;  2610.000;
17.04.2005;  2760.000;
18.04.2005;  2950.000;
19.04.2005;  3240.000;
20.04.2005;  3560.000;
21.04.2005;  4270.000;
22.04.2005;  5930.000;
23.04.2005;  7050.000;
24.04.2005;  7430.000;
25.04.2005;  7240.000;
26.04.2005;  7010.000;
27.04.2005;  7970.000;
28.04.2005;  8840.000;
29.04.2005; 11100.000;
30.04.2005; 10300.000;
01.05.2005; 10400.000;
02.05.2005; 11100.000;
03.05.2005; 11600.000;
04.05.2005; 12300.000;
05.05.2005; 13100.000;
06.05.2005; 13500.000;
07.05.2005; 13800.000;
08.05.2005; 13800.000;
09.05.2005; 13700.000;
10.05.2005; 13600.000;
11.05.2005; 13500.000;
12.05.2005; 13500.000;
13.05.2005; 13600.000;
14.05.2005; 14000.000;
15.05.2005; 14200.000;
16.05.2005; 14400.000;
17.05.2005; 14600.000;
18.05.2005; 14900.000;
19.05.2005; 15200.000;
20.05.2005; 15700.000;
21.05.2005; 16200.000;
22.05.2005; 16400.000;
23.05.2005; 16500.000;
24.05.2005; 16700.000;
25.05.2005; 16700.000;
26.05.2005; 16700.000;
27.05.2005; 16500.000;
28.05.2005; 16600.000;
29.05.2005; 16700.000;
30.05.2005; 17100.000;
01.06.2005; 17400.000;
02.06.2005; 17400.000;
03.06.2005; 17400.000;
04.06.2005; 17500.000;
